step,jet-train-acc,jet-validate-acc,jet-test-acc,,red-train-acc,red-validate-acc,red-test-acc,,fu-jet-train-acc,fu-jet-validate-acc,fu-jet-test-acc,,vgg-train-acc,vgg-validate-acc,vgg-test-acc,,fu-red-train-acc,fu-red-validate-acc,fu-red-test-acc,,3-jet-train-acc,3-jet-validate-acc,3-jet-test-acc
,,,,,,,,,,,,,,,,,,,,,0.935301184,0.937345956,0.939085557
,,,,,,,,,,,,,,,,,,,,,0.93502495,0.937290994,0.939174544
,,,,,,,,,,,,,,,,,,,,,0.935437587,0.937580574,0.939331786
,,,,,,,,,,,,,,,,,,,,,0.935637027,0.93753959,0.939305643
,,,,,,,,,,,,,,,,,,,,,0.935652411,0.936860199,0.93876979
,,,,,,,,,,,,,,,,,,,,,0.935372708,0.937432782,0.939276336
,,,,,,,,,,,,,,,,,,,,,0.935729629,0.937298408,0.93919226
,,,,,,,,,,,,,,,,,,,,,0.934773222,0.937670954,0.939479999
,,,,,,,,,,,,,,,,,,,,,0.93501161,0.937177995,0.939024479
,,,,,,,,,,,,,,,,,,,,,0.935487839,0.937945723,0.939628333
,,,,,,,,,,,,,,,,,,,,,0.935384344,0.936542938,0.938454907
,,,,,,,,,,,,,,,,,,,,,0.934716609,0.937128083,0.938966654
,,,,,,,,,,,,,,,,,,,,,0.935402686,0.937674959,0.939425516
,,,,,,,,,,,,,,,,,,,,,0.935437088,0.937136593,0.938990568
,,,,,,,,,,,,,,,,,,,,,0.935172995,0.937669989,0.939444097
,,,,,,,,,,,,,,,,,,,,,0.935203377,0.93756189,0.939364022
,,,,,,,,,,,,,,,,,,,,,0.934909087,0.937247965,0.939121489
,,,,,,,,,,,,,,,,,,,,,0.935518969,0.937136731,0.939008213
,,,,,,,,,,,,,,,,,,,,,0.935363455,0.937448164,0.939254449
,,,,,,,,,,,,,,,,,,,,,0.936002053,0.937780491,0.93953527
,,,,,,,,,,,,,,,,,,,,,0.935824848,0.937834488,0.939556184
,,,,,,,,,,,,,,,,,,,,,0.936163684,0.937930533,0.939624846
,,,,,,,,,,,,,,,,,,,,,0.935573604,0.937256623,0.939020959
,,,,,,,,,,,,,,,,,,,,,0.935411644,0.937539229,0.939389062
,,,,,,,,,,,,,,,,,,,,,0.935462926,0.937941408,0.939694681
,,,,,,,,,,,,,,,,,,,,,0.935222124,0.937902904,0.939652376
,,,,,,,,,,,,,,,,,,,,,0.935526202,0.937604275,0.939440387
,,,,,,,,,,,,,,,,,,,,,0.935743901,0.937618275,0.939492207
,,,,,,,,,,,,,,,,,,,,,0.935601207,0.937415794,0.939230312
,,,,,,,,,,,,,,,,,,,,,0.935246908,0.937205321,0.939066704
,,,,,,,,,,,,,,,,,,,,,0.935734774,0.937877935,0.939680191
,,,,,,,,,,,,,,,,,,,,,0.936230001,0.938051428,0.939797159
,,,,,,,,,,,,,,,,,,,,,0.935757396,0.93772599,0.93955747
,,,,,,,,,,,,,,,,,,,,,0.935908288,0.937708485,0.939429139
,,,,,,,,,,,,,,,,,,,,,0.935373482,0.937671267,0.939487162
,,,,,,,,,,,,,,,,,,,,,0.935437361,0.937886468,0.939673958
,,,,,,,,,,,,,,,,,,,,,0.935797436,0.937801273,0.939616936
,,,,,,,,,,,,,,,,,,,,,0.935470747,0.93762545,0.939423461
,,,,,,,,,,,,,,,,,,,,,0.935274857,0.937057009,0.938888639
,,,,,,,,,,,,,,,,,,,,,0.935115519,0.937274261,0.939115596
,,,,,,,,,,,,,,,,,,,,,0.935179469,0.937599451,0.939315552
,,,,,,,,,,,,,,,,,,,,,0.935576586,0.93780725,0.939571655
,,,,,,,,,,,,,,,,,,,,,0.935914296,0.937524406,0.93925897
,,,,,,,,,,,,,,,,,,,,,0.935723854,0.937708982,0.939493939
,,,,,,,,,,,,,,,,,,,,,0.935876615,0.93768683,0.939431362
,,,,,,,,,,,,,,,,,,,,,0.935920917,0.937692856,0.939544904
,,,,,,,,,,,,,,,,,,,,,0.935654932,0.937418243,0.939203041
,,,,,,,,,,,,,,,,,,,,,0.935405414,0.93798073,0.939687611
,,,,,,,,,,,,,,,,,,,,,0.93567269,0.937469428,0.939217721
,,,,,,,,,,,,,,,,,,,,,0.935569061,0.937563252,0.939355591
,,,,,,,,,,,,,,,,,,,,,0.935374657,0.937658543,0.939413027
,,,,,,,,,,,,,,,,,,,,,0.935539916,0.937431856,0.93930452
,,,,,,,,,,,,,,,,,,,,,0.936043508,0.93739457,0.939272074
,,,,,,,,,,,,,,,,,,,,,0.935655034,0.937242264,0.939085468
,,,,,,,,,,,,,,,,,,,,,0.935584766,0.937473466,0.939288112
,,,,,,,,,,,,,,,,,,,,,0.935688579,0.938008279,0.939750597
,,,,,,,,,,,,,,,,,,,,,0.935354948,0.938040761,0.939737356
,,,,,,,,,,,,,,,,,,,,,0.936134712,0.937559177,0.939398833
,,,,,,,,,,,,,,,,,,,,,0.936145344,0.937716691,0.939460046
,,,,,,,,,,,,,,,,,,,,,0.935623303,0.937870588,0.939641535
,,,,,,,,,,,,,,,,,,,,,0.935500576,0.93755072,0.939383019
,,,,,,,,,,,,,,,,,,,,,0.935693901,0.937565166,0.9393108
,,,,,,,,,,,,,,,,,,,,,0.935349775,0.937930509,0.939684183
,,,,,,,,,,,,,,,,,,,,,0.935772831,0.937826706,0.939613246
,,,,,,,,,,,,,,,,,,,,,0.935804811,0.937518279,0.939380201
,,,,,,,,,,,,,,,,,,,,,0.935868754,0.93724098,0.939083503
,,,,,,,,,,,,,,,,,,,,,0.935475552,0.938054526,0.939796577
,,,,,,,,,,,,,,,,,,,,,0.9357074,0.937550666,0.939387431
,,,,,,,,,,,,,,,,,,,,,0.935645318,0.937537077,0.939274633
,,,,,,,,,,,,,,,,,,,,,0.935204892,0.936872752,0.938766264
,,,,,,,,,,,,,,,,,,,,,0.93552629,0.937856984,0.939596845
,,,,,,,,,,,,,,,,,,,,,0.93580951,0.937964418,0.939679453
,,,,,,,,,,,,,,,,,,,,,0.935614907,0.937945679,0.939666671
,,,,,,,,,,,,,,,,,,,,,0.935457863,0.93681861,0.938699595
,,,,,,,,,,,,,,,,,,,,,0.935565951,0.93776464,0.939462209
,,,,,,,,,,,,,,,,,,,,,0.935719268,0.937153081,0.938955996
,,,,,,,,,,,,,,,,,,,,,0.935515691,0.937560206,0.939316349
,,,,,,,,,,,,,,,,,,,,,0.935587413,0.936950561,0.938784919
,,,,,,,,,,,,,,,,,,,,,0.935777785,0.937895605,0.939640977
,,,,,,,,,,,,,,,,,,,,,0.935676371,0.93715986,0.939083365
,,,,,,,,,,,,,,,,,,,,,0.935630417,0.937667183,0.939423703
,,,,,,,,,,,,,,,,,,,,,0.935312339,0.937158224,0.939035745
,,,,,,,,,,,,,,,,,,,,,0.93535708,0.937185587,0.939093887
,,,,,,,,,,,,,,,,,,,,,0.935650747,0.937622684,0.939485156
,,,,,,,,,,,,,,,,,,,,,0.935368132,0.937556009,0.939415257
,,,,,,,,,,,,,,,,,,,,,0.935318627,0.937212595,0.939173755
,,,,,,,,,,,,,,,,,,,,,0.935767399,0.937462638,0.939224476
,,,,,,,,,,,,,,,,,,,,,0.935745269,0.937552996,0.939412885
,,,,,,,,,,,,,,,,,,,,,0.935730488,0.937621299,0.939452701
,,,,,,,,,,,,,,,,,,,,,0.935200551,0.936939954,0.938848895
,,,,,,,,,,,,,,,,,,,,,0.935267678,0.936772109,0.938640749
,,,,,,,,,,,,,,,,,,,,,0.935607004,0.937834599,0.939591835
,,,,,,,,,,,,,,,,,,,,,0.935923934,0.937747939,0.939523654
,,,,,,,,,,,,,,,,,,,,,0.936074549,0.937800517,0.939572593
,,,,,,,,,,,,,,,,,,,,,0.935642129,0.938015894,0.939802094
,,,,,,,,,,,,,,,,,,,,,0.936220045,0.937696352,0.93950398
,,,,,,,,,,,,,,,,,,,,,0.935901959,0.93815218,0.939910195
,,,,,,,,,,,,,,,,,,,,,0.935771553,0.937573242,0.939364219
,,,,,,,,,,,,,,,,,,,,,0.935911242,0.937338548,0.939174187
,,,,,,,,,,,,,,,,,,,,,0.936257065,0.938025625,0.939854325
,,,,,,,,,,,,,,,,,,,,,0.936334163,0.937454839,0.939379708
,,,,,,,,,,,,,,,,,,,,,0.936085231,0.937558326,0.939474743
,,,,,,,,,,,,,,,,,,,,,0.936130543,0.937870837,0.93970679
,,,,,,,,,,,,,,,,,,,,,0.935473764,0.937796242,0.939603827
,,,,,,,,,,,,,,,,,,,,,0.935327127,0.937537654,0.93936238
,,,,,,,,,,,,,,,,,,,,,0.935434792,0.937551657,0.939328614
,,,,,,,,,,,,,,,,,,,,,0.935743581,0.938235971,0.940016106
,,,,,,,,,,,,,,,,,,,,,0.93549379,0.937591063,0.939441053
,,,,,,,,,,,,,,,,,,,,,0.935650872,0.937636514,0.939494478
,,,,,,,,,,,,,,,,,,,,,0.935770148,0.937114569,0.939020198
,,,,,,,,,,,,,,,,,,,,,0.935904378,0.938347497,0.940098652
,,,,,,,,,,,,,,,,,,,,,0.936371519,0.937906016,0.939633386
,,,,,,,,,,,,,,,,,,,,,0.936160169,0.937977725,0.939780381
,,,,,,,,,,,,,,,,,,,,,0.93612767,0.93780271,0.939610869
,,,,,,,,,,,,,,,,,,,,,0.935844245,0.937393064,0.939249396
,,,,,,,,,,,,,,,,,,,,,0.935661186,0.937925031,0.939718006
,,,,,,,,,,,,,,,,,,,,,0.936438325,0.937766008,0.93955693
,,,,,,,,,,,,,,,,,,,,,0.936231974,0.937789875,0.939623379
,,,,,,,,,,,,,,,,,,,,,0.936032367,0.936901454,0.93889442
,,,,,,,,,,,,,,,,,,,,,0.936007864,0.936948669,0.938982628
,,,,,,,,,,,,,,,,,,,,,0.936466597,0.938121876,0.939818327
,,,,,,,,,,,,,,,,,,,,,0.935936684,0.936625396,0.938699022
,,,,,,,,,,,,,,,,,,,,,0.93576393,0.937619877,0.93946636
,,,,,,,,,,,,,,,,,,,,,0.935836873,0.937746217,0.939517976
,,,,,,,,,,,,,,,,,,,,,0.935487768,0.937476519,0.939351809
,,,,,,,,,,,,,,,,,,,,,0.935809305,0.937588463,0.939471678
,,,,,,,,,,,,,,,,,,,,,0.936237261,0.937645573,0.939496078
,,,,,,,,,,,,,,,,,,,,,0.935835468,0.937784623,0.939589898
,,,,,,,,,,,,,,,,,,,,,0.936064074,0.937913742,0.939637365
,,,,,,,,,,,,,,,,,,,,,0.936339612,0.937980182,0.939792835
,,,,,,,,,,,,,,,,,,,,,0.936479057,0.937663082,0.939463469
,,,,,,,,,,,,,,,,,,,,,0.936193818,0.937746381,0.939581802
,,,,,,,,,,,,,,,,,,,,,0.936223592,0.9380788,0.939874829
,,,,,,,,,,,,,,,,,,,,,0.935822453,0.938134804,0.939881837
,,,,,,,,,,,,,,,,,,,,,0.935990264,0.937920196,0.93972338
,,,,,,,,,,,,,,,,,,,,,0.936113169,0.938206909,0.939981261
,,,,,,,,,,,,,,,,,,,,,0.936200124,0.938082872,0.939877367
,,,,,,,,,,,,,,,,,,,,,0.936088259,0.93811026,0.939882747
,,,,,,,,,,,,,,,,,,,,,0.936125631,0.937335747,0.939173519
,,,,,,,,,,,,,,,,,,,,,0.935602791,0.938146962,0.939874099
,,,,,,,,,,,,,,,,,,,,,0.935550061,0.937693682,0.939479293
,,,,,,,,,,,,,,,,,,,,,0.936169189,0.937630878,0.939436835
,,,,,,,,,,,,,,,,,,,,,0.936346581,0.93801292,0.939827196
,,,,,,,,,,,,,,,,,,,,,0.93643476,0.938062059,0.93983638
,,,,,,,,,,,,,,,,,,,,,0.936277348,0.938236091,0.939941764
,,,,,,,,,,,,,,,,,,,,,0.93651603,0.938217334,0.940025743
,,,,,,,,,,,,,,,,,,,,,0.936353929,0.937402563,0.9393334
,,,,,,,,,,,,,,,,,,,,,0.936318291,0.937976145,0.939754182
,,,,,,,,,,,,,,,,,,,,,0.936703834,0.938461371,0.94025174
,,,,,,,,,,,,,,,,,,,,,0.936391313,0.937856785,0.939622609
,,,,,,,,,,,,,,,,,,,,,0.936316015,0.937656158,0.939424652
,,,,,,,,,,,,,,,,,,,,,0.936240392,0.939002451,0.94063595
,,,,,,,,,,,,,,,,,,,,,0.936439276,0.93837996,0.940098985
,,,,,,,,,,,,,,,,,,,,,0.936619014,0.938331735,0.940025844
,,,,,,,,,,,,,,,,,,,,,0.936032265,0.937488863,0.939305909
,,,,,,,,,,,,,,,,,,,,,0.936458896,0.938370078,0.940098438
,,,,,,,,,,,,,,,,,,,,,0.93660966,0.938377727,0.940053022
,,,,,,,,,,,,,,,,,,,,,0.936661536,0.938208971,0.939918888
,,,,,,,,,,,,,,,,,,,,,0.936088306,0.938155547,0.939947571
,,,,,,,,,,,,,,,,,,,,,0.936502293,0.937972261,0.939813314
,,,,,,,,,,,,,,,,,,,,,0.93626892,0.937604744,0.939452053
,,,,,,,,,,,,,,,,,,,,,0.93600105,0.937966278,0.939691723
,,,,,,,,,,,,,,,,,,,,,0.935847065,0.937339625,0.93926443
,,,,,,,,,,,,,,,,,,,,,0.935683276,0.937590059,0.939514625
,,,,,,,,,,,,,,,,,,,,,0.935654029,0.937782143,0.93955912
,,,,,,,,,,,,,,,,,,,,,0.935742883,0.937528951,0.939408397
,,,,,,,,,,,,,,,,,,,,,0.935806997,0.937368784,0.939283393
,,,,,,,,,,,,,,,,,,,,,0.935565334,0.936761087,0.938696189
,,,,,,,,,,,,,,,,,,,,,0.935725476,0.937496584,0.939372959
,,,,,,,,,,,,,,,,,,,,,0.936174575,0.938023865,0.9397524
,,,,,,,,,,,,,,,,,,,,,0.936411379,0.937888673,0.939710595
,,,,,,,,,,,,,,,,,,,,,0.93601295,0.937869252,0.93964253
,,,,,,,,,,,,,,,,,,,,,0.936274058,0.937636755,0.939473087
,,,,,,,,,,,,,,,,,,,,,0.936049308,0.938032564,0.93982496
,,,,,,,,,,,,,,,,,,,,,0.936055774,0.938118337,0.939888063
,,,,,,,,,,,,,,,,,,,,,0.93628581,0.938504544,0.940270245
,,,,,,,,,,,,,,,,,,,,,0.936611588,0.938285716,0.940061422
,,,,,,,,,,,,,,,,,,,,,0.936732293,0.938418809,0.940153239
,,,,,,,,,,,,,,,,,,,,,0.936215292,0.938037502,0.939838246
,,,,,,,,,,,,,,,,,,,,,0.936603185,0.937890813,0.939700499
,,,,,,,,,,,,,,,,,,,,,0.936059,0.937950224,0.939786749
,,,,,,,,,,,,,,,,,,,,,0.936112799,0.937560611,0.939403549
,,,,,,,,,,,,,,,,,,,,,0.936165351,0.938081087,0.939895548
,,,,,,,,,,,,,,,,,,,,,0.936105217,0.938055702,0.939834131
,,,,,,,,,,,,,,,,,,,,,0.936116782,0.937994778,0.939812087
,,,,,,,,,,,,,,,,,,,,,0.936195392,0.937825479,0.939636207
,,,,,,,,,,,,,,,,,,,,,0.936380982,0.93775867,0.939651038
,,,,,,,,,,,,,,,,,,,,,0.935666361,0.937680331,0.939579879
,,,,,,,,,,,,,,,,,,,,,0.936440039,0.938269575,0.939965177
,,,,,,,,,,,,,,,,,,,,,0.936498605,0.937883599,0.939648955
,,,,,,,,,,,,,,,,,,,,,0.936286957,0.938425772,0.940102893
,,,,,,,,,,,,,,,,,,,,,0.936585524,0.938189992,0.939936754
,,,,,,,,,,,,,,,,,,,,,0.936697827,0.938633164,0.940316275
,,,,,,,,,,,,,,,,,,,,,0.937195839,0.938162545,0.93995959
,,,,,,,,,,,,,,,,,,,,,0.936981791,0.938499254,0.940235534
,,,,,,,,,,,,,,,,,,,,,0.936130653,0.938453639,0.94009498
,,,,,,,,,,,,,,,,,,,,,0.936197413,0.938281692,0.940015399
,,,,,,,,,,,,,,,,,,,,,0.93666598,0.937042657,0.938973619
,,,,,,,,,,,,,,,,,,,,,0.936119863,0.938116759,0.939948388
,,,,,,,,,,,,,,,,,,,,,0.93626804,0.938253649,0.940002104
,,,,,,,,,,,,,,,,,,,,,0.936207193,0.938375817,0.940111603
,,,,,,,,,,,,,,,,,,,,,0.936743885,0.938517981,0.940302889
,,,,,,,,,,,,,,,,,,,,,0.936424682,0.938359869,0.940060341
,,,,,,,,,,,,,,,,,,,,,0.936743926,0.937613151,0.939524264
,,,,,,,,,,,,,,,,,,,,,0.937102343,0.937909972,0.939742573
,,,,,,,,,,,,,,,,,,,,,0.936278669,0.937330358,0.939320081
,,,,,,,,,,,,,,,,,,,,,0.936174038,0.93819027,0.939970368
,,,,,,,,,,,,,,,,,,,,,0.936646856,0.937672156,0.93949198
,,,,,,,,,,,,,,,,,,,,,0.935916563,0.938078809,0.939829659
,,,,,,,,,,,,,,,,,,,,,0.936292151,0.937516963,0.939443935
,,,,,,,,,,,,,,,,,,,,,0.936192654,0.937915891,0.939749506
,,,,,,,,,,,,,,,,,,,,,0.93593749,0.938266563,0.94010145
,,,,,,,,,,,,,,,,,,,,,0.936464357,0.937599431,0.93947838
,,,,,,,,,,,,,,,,,,,,,0.936433308,0.937946622,0.93970616
,,,,,,,,,,,,,,,,,,,,,0.935963197,0.937942958,0.939696054
,,,,,,,,,,,,,,,,,,,,,0.936672006,0.938188537,0.939901273
,,,,,,,,,,,,,,,,,,,,,0.936147757,0.937580777,0.939460452
,,,,,,,,,,,,,,,,,,,,,0.936164339,0.937775581,0.939584142
,,,,,,,,,,,,,,,,,,,,,0.936451958,0.938221469,0.940020267
,,,,,,,,,,,,,,,,,,,,,0.936763131,0.938041875,0.939851507
,,,,,,,,,,,,,,,,,,,,,0.936498988,0.938739188,0.9404403
,,,,,,,,,,,,,,,,,,,,,0.937231421,0.938377624,0.940153055
,,,,,,,,,,,,,,,,,,,,,0.936687247,0.938302776,0.940062616
,,,,,,,,,,,,,,,,,,,,,0.936737265,0.938160328,0.939896907
,,,,,,,,,,,,,,,,,,,,,0.936372577,0.938362824,0.940110361
,,,,,,,,,,,,,,,,,,,,,0.936456267,0.938302701,0.940012155
,,,,,,,,,,,,,,,,,,,,,0.936843738,0.938425587,0.940172078
,,,,,,,,,,,,,,,,,,,,,0.936745463,0.938116704,0.939949191
,,,,,,,,,,,,,,,,,,,,,0.937081158,0.938463587,0.940196833
,,,,,,,,,,,,,,,,,,,,,0.936614378,0.938319997,0.940063412
,,,,,,,,,,,,,,,,,,,,,0.936525601,0.93745955,0.939381895
,,,,,,,,,,,,,,,,,,,,,0.936549648,0.937720331,0.939629448
,,,,,,,,,,,,,,,,,,,,,0.936634944,0.938139457,0.939954097
,,,,,,,,,,,,,,,,,,,,,0.936822578,0.93821494,0.939943394
,,,,,,,,,,,,,,,,,,,,,0.936917654,0.938082057,0.939911787
,,,,,,,,,,,,,,,,,,,,,0.936642924,0.938356708,0.940130857
,,,,,,,,,,,,,,,,,,,,,0.936873171,0.938202472,0.940005755
,,,,,,,,,,,,,,,,,,,,,0.936406435,0.938466034,0.940192157
,,,,,,,,,,,,,,,,,,,,,0.937117956,0.938009009,0.939809746
,,,,,,,,,,,,,,,,,,,,,0.936309095,0.937939458,0.939824839
,,,,,,,,,,,,,,,,,,,,,0.936631339,0.938433668,0.94021853
,,,,,,,,,,,,,,,,,,,,,0.937101046,0.938208075,0.940089009
,,,,,,,,,,,,,,,,,,,,,0.937298706,0.938356776,0.940143217
,,,,,,,,,,,,,,,,,,,,,0.936903519,0.938648116,0.940399022
,,,,,,,,,,,,,,,,,,,,,0.936653494,0.937651146,0.93960396
,,,,,,,,,,,,,,,,,,,,,0.93632654,0.937834625,0.939728115
,,,,,,,,,,,,,,,,,,,,,0.936333191,0.938575126,0.940344775
,,,,,,,,,,,,,,,,,,,,,0.936649859,0.93763113,0.939551639
,,,,,,,,,,,,,,,,,,,,,0.935981267,0.937931449,0.939828965
,,,,,,,,,,,,,,,,,,,,,0.936521534,0.938687449,0.940385959
,,,,,,,,,,,,,,,,,,,,,0.936885783,0.93861958,0.940322124
,,,,,,,,,,,,,,,,,,,,,0.936472524,0.938250347,0.94004951
,,,,,,,,,,,,,,,,,,,,,0.936804661,0.937910319,0.939796551
,,,,,,,,,,,,,,,,,,,,,0.936164526,0.938461888,0.940172743
,,,,,,,,,,,,,,,,,,,,,0.936358654,0.937857862,0.939684538
,,,,,,,,,,,,,,,,,,,,,0.936344684,0.938521731,0.940280531
,,,,,,,,,,,,,,,,,,,,,0.936743389,0.937669295,0.939598692
,,,,,,,,,,,,,,,,,,,,,0.93662205,0.938132421,0.939924636
,,,,,,,,,,,,,,,,,,,,,0.936766803,0.937950367,0.939813517
,,,,,,,,,,,,,,,,,,,,,0.937005242,0.938115356,0.939966679
,,,,,,,,,,,,,,,,,,,,,0.936803498,0.938307897,0.940143956
,,,,,,,,,,,,,,,,,,,,,0.936917751,0.938281203,0.940125825
,,,,,,,,,,,,,,,,,,,,,0.936994819,0.937831789,0.939704905
,,,,,,,,,,,,,,,,,,,,,0.936596325,0.938921524,0.940673717
,,,,,,,,,,,,,,,,,,,,,0.936694371,0.937889732,0.939785876
,,,,,,,,,,,,,,,,,,,,,0.936587763,0.937850418,0.939745912
,,,,,,,,,,,,,,,,,,,,,0.937054076,0.93855276,0.940397314
,,,,,,,,,,,,,,,,,,,,,0.936816938,0.938068228,0.939912147
,,,,,,,,,,,,,,,,,,,,,0.937079765,0.937785408,0.939688166
,,,,,,,,,,,,,,,,,,,,,0.936623912,0.938919816,0.940582468
,,,,,,,,,,,,,,,,,,,,,0.936790917,0.937981451,0.939841978
,,,,,,,,,,,,,,,,,,,,,0.937104477,0.938175162,0.939882228
,,,,,,,,,,,,,,,,,,,,,0.936466167,0.938511442,0.940196154
,,,,,,,,,,,,,,,,,,,,,0.936705527,0.938219316,0.940082753
,,,,,,,,,,,,,,,,,,,,,0.936564741,0.938311837,0.940056038
,,,,,,,,,,,,,,,,,,,,,0.936907141,0.938832689,0.94048436
,,,,,,,,,,,,,,,,,,,,,0.937262825,0.938700181,0.94038256
,,,,,,,,,,,,,,,,,,,,,0.936631572,0.938040064,0.939803696
,,,,,,,,,,,,,,,,,,,,,0.936770292,0.938740839,0.940497659
,,,,,,,,,,,,,,,,,,,,,0.936746887,0.938200097,0.939969682
,,,,,,,,,,,,,,,,,,,,,0.936874755,0.938785369,0.940439038
,,,,,,,,,,,,,,,,,,,,,0.936941311,0.938434578,0.940235486
,,,,,,,,,,,,,,,,,,,,,0.936971993,0.938602121,0.940279295
,,,,,,,,,,,,,,,,,,,,,0.93684559,0.938346658,0.940056414
,,,,,,,,,,,,,,,,,,,,,0.936699111,0.938413283,0.940166605
,,,,,,,,,,,,,,,,,,,,,0.936587516,0.938148639,0.940016942
,,,,,,,,,,,,,,,,,,,,,0.936758765,0.938098897,0.939890273
,,,,,,,,,,,,,,,,,,,,,0.936714343,0.937947631,0.939737472
,,,,,,,,,,,,,,,,,,,,,0.936783892,0.938148184,0.939988391
,,,,,,,,,,,,,,,,,,,,,0.93670941,0.937668569,0.939526634
,,,,,,,,,,,,,,,,,,,,,0.936595246,0.938040519,0.939847727
,,,,,,,,,,,,,,,,,,,,,0.936536775,0.938294575,0.940116126
,,,,,,,,,,,,,,,,,,,,,0.937195005,0.938530839,0.94025852
,,,,,,,,,,,,,,,,,,,,,0.936323598,0.938029812,0.939801112
,,,,,,,,,,,,,,,,,,,,,0.936363077,0.938273575,0.940068715
,,,,,,,,,,,,,,,,,,,,,0.936576898,0.938062729,0.93982308
,,,,,,,,,,,,,,,,,,,,,0.936975613,0.937994521,0.939832597
,,,,,,,,,,,,,,,,,,,,,0.93677594,0.937531566,0.939375084
,,,,,,,,,,,,,,,,,,,,,0.936398286,0.937414627,0.939336301
,,,,,,,,,,,,,,,,,,,,,0.936534962,0.937739932,0.939624488
,,,,,,,,,,,,,,,,,,,,,0.936408916,0.938549554,0.940212113
,,,,,,,,,,,,,,,,,,,,,0.936433543,0.938042126,0.939833112
,,,,,,,,,,,,,,,,,,,,,0.936887251,0.937757647,0.939558196
,,,,,,,,,,,,,,,,,,,,,0.936807844,0.938205871,0.939966553
,,,,,,,,,,,,,,,,,,,,,0.936297072,0.937455555,0.939395203
,,,,,,,,,,,,,,,,,,,,,0.936625035,0.938389627,0.940116781
,,,,,,,,,,,,,,,,,,,,,0.93697644,0.9381781,0.939900857
,,,,,,,,,,,,,,,,,,,,,0.937192346,0.938448098,0.940201821
,,,,,,,,,,,,,,,,,,,,,0.936808591,0.938973321,0.940578721
,,,,,,,,,,,,,,,,,,,,,0.937061012,0.937907464,0.939678927
,,,,,,,,,,,,,,,,,,,,,0.93661097,0.937982072,0.939831498
,,,,,,,,,,,,,,,,,,,,,0.936624603,0.938100943,0.939882962
,,,,,,,,,,,,,,,,,,,,,0.936483303,0.938428377,0.940182397
,,,,,,,,,,,,,,,,,,,,,0.937034736,0.938234892,0.94003832
,,,,,,,,,,,,,,,,,,,,,0.937607899,0.938154592,0.939906916
,,,,,,,,,,,,,,,,,,,,,0.937265121,0.938789932,0.940572631
,,,,,,,,,,,,,,,,,,,,,0.93741965,0.938732052,0.940427334
,,,,,,,,,,,,,,,,,,,,,0.936988076,0.938539028,0.940234174
,,,,,,,,,,,,,,,,,,,,,0.937215063,0.938261853,0.940059184
,,,,,,,,,,,,,,,,,,,,,0.936805038,0.938422896,0.94014123
,,,,,,,,,,,,,,,,,,,,,0.936726965,0.937964799,0.939749177
,,,,,,,,,,,,,,,,,,,,,0.936338206,0.938642826,0.940340613
,,,,,,,,,,,,,,,,,,,,,0.936797882,0.937991507,0.939816982
,,,,,,,,,,,,,,,,,,,,,0.936925805,0.938079304,0.939865595
,,,,,,,,,,,,,,,,,,,,,0.936697931,0.938021592,0.939851829
,,,,,,,,,,,,,,,,,,,,,0.936970199,0.938729721,0.940401629
,,,,,,,,,,,,,,,,,,,,,0.937129944,0.939028202,0.940688056
,,,,,,,,,,,,,,,,,,,,,0.937101747,0.938753156,0.940490362
,,,,,,,,,,,,,,,,,,,,,0.936606564,0.93797773,0.939787108
,,,,,,,,,,,,,,,,,,,,,0.936790408,0.938316474,0.939998736
,,,,,,,,,,,,,,,,,,,,,0.937285622,0.93800178,0.939741725
,,,,,,,,,,,,,,,,,,,,,0.936962159,0.938557925,0.940298916
,,,,,,,,,,,,,,,,,,,,,0.936930542,0.938525783,0.940245614
,,,,,,,,,,,,,,,,,,,,,0.937029551,0.937841209,0.93962837
,,,,,,,,,,,,,,,,,,,,,0.937174374,0.938507681,0.940259005
,,,,,,,,,,,,,,,,,,,,,0.937283348,0.937893544,0.939705477
,,,,,,,,,,,,,,,,,,,,,0.936705635,0.938119321,0.939895034
,,,,,,,,,,,,,,,,,,,,,0.937068897,0.938363632,0.940079382
,,,,,,,,,,,,,,,,,,,,,0.936828241,0.938389423,0.940202298
,,,,,,,,,,,,,,,,,,,,,0.937437994,0.938363225,0.940153982
,,,,,,,,,,,,,,,,,,,,,0.937177995,0.938583185,0.940276788
,,,,,,,,,,,,,,,,,,,,,0.937020609,0.939041133,0.940777664
,,,,,,,,,,,,,,,,,,,,,0.937154239,0.938825438,0.94054867
,,,,,,,,,,,,,,,,,,,,,0.937199599,0.938836137,0.940530125
,,,,,,,,,,,,,,,,,,,,,0.936937609,0.938713827,0.940497524
,,,,,,,,,,,,,,,,,,,,,0.937071958,0.937387916,0.939362181
,,,,,,,,,,,,,,,,,,,,,0.936670742,0.938402802,0.940181534
,,,,,,,,,,,,,,,,,,,,,0.93698905,0.938923369,0.940571669
,,,,,,,,,,,,,,,,,,,,,0.936797471,0.937986948,0.939797237
,,,,,,,,,,,,,,,,,,,,,0.936848887,0.938086165,0.939855855
,,,,,,,,,,,,,,,,,,,,,0.936832391,0.937707997,0.93958262
,,,,,,,,,,,,,,,,,,,,,0.93718636,0.938981556,0.940698659
,,,,,,,,,,,,,,,,,,,,,0.937003842,0.938463015,0.940302745
,,,,,,,,,,,,,,,,,,,,,0.937014274,0.938826552,0.940425394
